"gene_name","sigma_b_sq_stationary","sigma_eps_sq_stationary","range_stationary","prop_spatial_stationary","log_ml_stationary","sigma_b_sq_nonstationary","sigma_eps_sq_nonstationary","range_nonstationary","prop_spatial_nonstationary","log_ml_nonstationary","log_bayes_factor","bayes_factor","bf_interpretation","dataset_name","dataset_file","n_spots","n_genes_total"
"FNDC10",0.00405101487429765,0.125877012346319,263.078658747928,0.0311789146726524,-1658.91283665906,0.000217560084583106,0.125741275279235,163.550115545305,0.00172723163051411,-1665.19894522884,-6.28610856977639,0.00186199167753193,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AL691432.2",0.000265762504135626,0.20747641213213,1070.68236527509,0.0012792900844566,-2716.44099003889,0.000271584926963054,0.207436119386435,910.932916566326,0.00130753419985459,-2721.49837799014,-5.05738795124716,0.0063621560898186,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MIB2",0.00296599323094719,0.395975378077156,854.727923073524,0.00743465943685382,-4091.15500052529,0.00279482614297509,0.396174492842617,825.460513644828,0.00700511545619883,-4097.22852616559,-6.07352564029406,0.00230303919244094,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MMP23B",0.000214615300035095,0.343043455404537,641.200270849938,0.000625230164565616,-3783.09756931385,0.000723963502769365,0.334480997099624,101.114704633896,0.00215976369045475,-3787.26677193721,-4.1692026233568,0.0154645863088699,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CDK11B",5.48911098996974e-07,0.17537264900645,15.6927481489339,3.12996002533433e-06,-2352.46780054197,3.62418729602377e-05,0.175267216314787,424.506125861201,0.000206737923683304,-2358.80916803787,-6.3413674959088,0.00176189120965421,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC35E2B",2.35486825847409e-06,0.170715720801501,884.689298105454,1.37939011392642e-05,-2296.01039134333,1.22674862778288e-05,0.170515463653548,334.006972442268,7.19383656595416e-05,-2301.26726468407,-5.25687334074382,0.00521157408742467,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CDK11A",0.0130328259514004,0.12916621053674,207.2827913971,0.0916519990097635,-1723.91467492279,0.00083291387791903,0.129522672997271,984.196831776506,0.00638955259137848,-1731.44910504999,-7.5344301271964,0.000534365697187667,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC35E2A",4.05574577401681e-05,0.132397344713838,111.105890264206,0.000306237542841962,-1755.93685638026,3.72032375401753e-08,0.13242463662346,1242.14847188227,2.80938864828641e-07,-1759.34079745484,-3.40394107458269,0.0332420022521632,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NADK",0.0100004916494107,0.232782421753347,269.099622379925,0.0411910851107576,-2968.95415891168,0.00155336800435713,0.232412677140621,275.672394615088,0.00663928820694722,-2977.60011066063,-8.64595174894703,0.000175837242562383,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GNB1",0.0502082564269814,0.55675797491418,250.942390515343,0.0827200160971732,-4832.18352423309,0.00642114114174549,0.556330255579702,51.5420675353591,0.0114102624696352,-4834.46081622077,-2.27729198768247,0.102561568987937,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TMEM52",0.0066190291935814,0.0811059285080908,305.529266868943,0.0754520648056719,-706.084794504211,0.0138691423103604,0.0791791551283826,145.284244982841,0.149053155104649,-707.578840090358,-1.49404558614685,0.224462732872617,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PRKCZ",0.000191459205346099,0.201096417457984,120.754934085108,0.000951171071600748,-2643.63565587244,0.00316009304959327,0.20025901652873,102.959022259194,0.0155348878290932,-2649.99923913609,-6.3635832636478,0.0017231810240785,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FAAP20",0.0103542631221027,0.460755041358863,589.152317465097,0.0219784729862431,-4424.73858647624,0.00907092863721371,0.460432524895027,541.611713778372,0.0193202596678894,-4429.82059409432,-5.08200761808439,0.00620743434050088,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SKI",4.76582627392472e-05,0.208778363759931,224.358336638333,0.000228219942503495,-2724.63679443324,7.51373453072745e-07,0.208186724257368,1.73303272649944,3.60911938048163e-06,-2728.86225041909,-4.22545598584702,0.0146186672842,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MORN1",0.000628825424271056,0.0470387507985312,214.161110708725,0.0131918900455914,432.894944752252,0.000240826962502692,0.0469445820683954,445.33269831199,0.0051038439095652,428.39504371758,-4.49990103467195,0.0111100959981323,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RER1",0.0276549501020315,0.507884766780992,419.933301267027,0.0516394008328463,-4640.09991423608,0.0207901368872869,0.507323738417143,187.707869486627,0.0393667689100244,-4643.81511799339,-3.71520375730961,0.0243504790214163,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PEX10",0.0022246977730569,0.244842964807135,189.423697188315,0.00900440692976085,-3063.36660684254,8.24389787634941e-06,0.244731797520661,1734.69150193297,3.36843036740819e-05,-3068.23000235195,-4.86339550940829,0.00772421167917905,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PANK4",0.00365416484455709,0.302560781614485,382.847652426934,0.0119333327351017,-3518.10756440045,0.00349676006767775,0.302041800958835,250.663097799372,0.011444578569493,-3526.21873999114,-8.1111755906868,0.00030016579358203,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AL139246.5",8.67311390307805e-05,0.0584727054651953,925.12144465532,0.00148107878183585,-25.9013064361303,0.00019327487076843,0.0583411791937371,553.353677651216,0.0033018992635592,-31.1241609538346,-5.22285451770426,0.0053919158189623,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TNFRSF14",0.0458958670329137,0.260287692346146,174.50757101728,0.149896575524795,-3217.70615872947,0.00230950083483378,0.261034658457274,73.8230058511936,0.00876989579355744,-3223.70621826798,-6.00005953850905,0.00247860459985075,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PRXL2B",0.000151445391800129,0.12933825953465,37.8559651530749,0.00116955546300881,-1706.26689669736,1.38660066350745e-09,0.12934673395995,9150.87675982358,1.07200283006171e-08,-1709.09165143336,-2.82475473599879,0.0593232048919039,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PRDM16-DT",0.00497652523033218,0.21621357402956,22.0721210601306,0.0224988606948673,-2798.16842035671,0.00022462072503883,0.2156366628609,318.76045855892,0.00104057902977031,-2804.48244442141,-6.31402406470033,0.00181073205589775,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PRDM16",0.000280139276804789,0.163099157270652,164.165284256199,0.00171465591249756,-2201.69813642176,0.000246394970561845,0.162913890753854,2464.3021043563,0.00151014059253374,-2206.71485339745,-5.0167169756869,0.00662624516267595,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MEGF6",3.46886354919455e-06,0.0901152427730936,21.3866014845231,3.84921564700231e-05,-938.403207656372,2.39222000315346e-05,0.0899675692268624,302.751794087936,0.000265827353811201,-944.348446983577,-5.94523932720563,0.00261827564877857,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TPRG1L",0.0109849224318811,0.409906170112489,457.981412644641,0.0260992038711845,-4174.55147142244,0.00464537850214089,0.409750570001543,749.49985261314,0.0112099998055352,-4182.04838344713,-7.49691202469239,0.000554794920735604,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"WRAP73",3.32183490775717e-05,0.198945563104059,112.309132926848,0.000166944177841371,-2619.12241820273,0.000385001861333179,0.197589764912432,23.1786554703365,0.00194470167894244,-2623.97907911945,-4.85666091672147,0.00777640665735029,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SMIM1",7.12547441286985e-06,0.316446642846798,107.421995232627,2.25166363183808e-05,-3605.61004166812,0.00036857798838363,0.315833239182112,849.634957993025,0.00116564158827997,-3612.34445847752,-6.73441680940687,0.00118926856819659,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LRRC47",0.000949644929619568,0.460856952885147,913.658053859002,0.00205636934186998,-4412.8340558649,0.000179648325056835,0.459728955618768,218.111051992614,0.00039061744771963,-4414.18275100906,-1.34869514416278,0.259578752606817,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CEP104",3.55432557993615e-11,0.242818908753694,102.859263187144,1.46377627576823e-10,-3043.89020614506,8.45267158929095e-05,0.242920846390908,76.1646824595528,0.000347838876203614,-3047.14646310469,-3.25625695963208,0.0385323565942977,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DFFB",7.87218699744768e-05,0.0634054292546512,99.1938997397053,0.0012400239836229,-191.961895750586,0.000122481916586002,0.063261960079957,110.267092490695,0.0019323656204575,-197.658002674595,-5.69610692400838,0.00335901694399291,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"C1orf174",0.000211349817442396,0.171315074286226,294.308491009913,0.00123217060314076,-2304.1190012628,0.000376429785602668,0.171006540952953,861.950114357672,0.00219642467381961,-2310.94038350637,-6.82138224356913,0.00109021294049456,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NPHP4",4.71817983562955e-07,0.054908729283592,57.434448585301,8.59269437721645e-06,112.769153982503,3.10772350492931e-08,0.0548986587230663,112.59946055876,5.66083364873356e-07,107.922339965303,-4.84681401719908,0.00785335839860431,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KCNAB2",0.00109585016296103,0.26398563449263,304.349056499563,0.00413401246935379,-3225.28203161299,7.19397989509455e-05,0.263664517233588,183.866854578416,0.000272771537770639,-3232.53660689523,-7.25457528224069,0.000706932562364189,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RPL22",0.22135766539778,0.821693858243155,944.960821029597,0.212221218588604,-5777.75945475637,0.217294216943286,0.822281901389073,965.666225877736,0.209021939915145,-5786.17265683041,-8.4132020740426,0.00022191811975862,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RNF207",0.00316419880062997,0.337574841812616,66.031930420254,0.00928628194449099,-3745.05738267361,9.22550483515568e-07,0.337705279838469,87.4189159469939,2.73181385769463e-06,-3747.65495801683,-2.59757534322034,0.0744538846515789,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ICMT",0.0176943728613153,0.423004515086846,368.432044098197,0.040150709124087,-4254.19314764904,0.0278022881350322,0.423726841791281,330.858127053187,0.061573631228553,-4261.81025527603,-7.61710762699113,0.000491962714937424,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GPR153",0.0142973665595717,0.118656587202812,26.0016598194957,0.107536227054399,-1526.0868034272,1.30280828582688e-08,0.115539142794555,0.0113341687155013,1.12759027582545e-07,-1510.31941656474,15.7673868624611,7041887.91875766,"Extreme for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"ACOT7",0.00119248969245633,0.188388256727971,231.095791892375,0.00629014135123079,-2506.20158089018,7.3074692795515e-06,0.188435169699604,786.13110860549,3.87782488817661e-05,-2510.83650874341,-4.63492785322433,0.00970680732793827,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TNFRSF25",8.1226076223306e-07,0.164483146601059,61.7365229007607,4.93823694330838e-06,-2217.10719920764,1.9812382022191e-07,0.164446940460653,1172.23279471655,1.2047872764909e-06,-2220.17215222916,-3.06495302152143,0.0466560336424645,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PLEKHG5",0.00547043418604843,0.145960359116593,46.1089171318311,0.036124978722891,-1965.86813404806,0.000259929476702217,0.145714068779968,628.17748071473,0.0017806560059085,-1973.23410708703,-7.36597303896519,0.000632409747676087,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NOL9",0.00334723787912638,0.212147809287468,460.371101327676,0.0155327833429912,-2767.92554417343,0.00162225720525726,0.212399425396158,1134.57255027462,0.00757987314901398,-2774.29449016015,-6.36894598672825,0.00171396481550334,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZBTB48",5.7094832316457e-07,0.137947034817137,52.281909681647,4.13887809068106e-06,-1843.59327483648,3.94757329659298e-09,0.137943346394102,355.338875865131,2.86173511576683e-08,-1847.14535484981,-3.55208001332517,0.0286649541158745,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KLHL21",0.0699969765056266,0.582619851109004,320.257606851077,0.107255856030362,-4944.51814615307,0.000458947926550269,0.591077460275103,169.447397140154,0.000775857445436926,-4948.36918435076,-3.8510381976912,0.0212576553293991,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PHF13",1.99899009701188e-16,0.126560917940439,33.2670587287749,1.57946870925243e-15,-1659.67801146486,1.29382767624656e-05,0.12656407154193,421.622597567125,0.000102216640928698,-1665.63371955148,-5.95570808661773,0.00259100852643649,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"THAP3",3.11039623388098e-17,0.215487206122725,24.114239422134,1.44342501341334e-16,-2789.88936986788,6.79825456082381e-14,0.21568521996396,1721.35087941014,3.15193343426945e-13,-2793.88488437214,-3.99551450425724,0.0183979781371163,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DNAJC11",0.000293523190882394,0.416552030801258,122.352046120345,0.000704153344257398,-4191.78564464538,7.55052950051211e-05,0.416269339457662,158.609627908103,0.000181352779929281,-4196.63715485132,-4.85151020593457,0.0078165640096769,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CAMTA1",0.0678783959744483,0.794153022880549,763.247373017596,0.0787423688855895,-5630.53255102044,0.0681580855307977,0.794101988916371,751.489706506741,0.0790458558277753,-5639.10979288392,-8.5772418634815,0.000188343739414978,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"VAMP3",6.16798823748545e-13,0.456906986946062,154.958169942203,1.34994395220427e-12,-4385.89381751621,4.22887266306762e-06,0.456716853234258,354.82446436324,9.25920179458153e-06,-4391.29349707226,-5.39967955605334,0.00451802848555111,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PER3",0.000329849276198332,0.205387298855639,110.843942645957,0.00160341167080025,-2688.46639923132,0.000199849840437363,0.205444737537031,80.5547853457671,0.000971821544082414,-2691.86306900408,-3.39666977276647,0.0334845958001041,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PARK7",0.0990724765289888,0.812549220747334,768.092616172014,0.108677181362609,-5697.7022279876,0.0973294227820978,0.812849717521356,779.678236999454,0.106934358822647,-5706.53460751113,-8.83237952352829,0.000145930580766997,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ERRFI1",0.000112590250154595,0.14243377259274,614.274210191591,0.000789850038325318,-1915.15034050019,0.000174027525817293,0.14154616898156,112.186527803894,0.00122796559774904,-1917.71555935936,-2.56521885917118,0.0769023488155906,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC45A1",4.2208462858952e-05,0.0498193761018766,12.4065075520717,0.000846512665560247,318.784587113544,0.000117990085648923,0.0486992896545992,124.985585463135,0.00241697379036146,312.389807843326,-6.39477927021835,0.00167025449788965,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RERE",1.10326161661096e-06,0.523418508604489,247.995351446727,2.10779571800451e-06,-4676.22976115837,0.0022631164647642,0.521836789904984,147.186392930888,0.00431810125752549,-4682.21648498779,-5.98672382941186,0.00251187993169199,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ENO1",0.0355029674874915,0.614006662231974,491.481393084875,0.0546611872449463,-5056.22253935607,0.0209684976565371,0.614558578687737,557.928158498604,0.0329938698712157,-5061.74098325866,-5.51844390259157,0.00401208628416682,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC2A5",2.35183214688488e-05,0.0657971896110432,366.178891498939,0.000357308850171633,-274.949283080508,0.000190802142518867,0.0655615521817458,703.179675756418,0.00290182982008379,-280.1767654527,-5.22748237219218,0.00536702046760479,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GPR157",1.43098878777997e-05,0.25017701508502,68.2588543751228,5.71957795872814e-05,-3107.92423429802,5.21904405522034e-07,0.250192125857303,588.800640339784,2.08601016133421e-06,-3111.27237969083,-3.3481453928116,0.0351494821709866,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"H6PD",1.76288297862366e-05,0.303435788391565,64.2860747763548,5.80940229563387e-05,-3516.85076907571,0.000272189660981116,0.303388998513167,414.570000028301,0.000896359731112612,-3524.09186075676,-7.24109168104997,0.000716529111732813,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SPSB1",0.000236341102183011,0.111710047336204,16.5784981713463,0.00211119898980116,-1394.89328932621,0.000165867942536278,0.111663728799659,216.540323132177,0.0014832204297281,-1398.96852425094,-4.07523492473592,0.0169882232542836,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC25A33",0.000269696294535237,0.176133145594298,345.6937471915,0.00152886592782443,-2364.87963465833,7.49983899131504e-05,0.176454117274554,325.665796123802,0.000424849972373404,-2370.67204401812,-5.79240935978351,0.00305062326584024,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TMEM201",0.000139030135427638,0.223614041639822,127.885856784892,0.000621355203414987,-2869.05344683586,1.22705709089828e-13,0.223876310320341,113421281.109603,5.48095995124198e-13,-2871.98668172082,-2.93323488495753,0.0532245839548447,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PIK3CD",1.20718214498081e-05,0.0691763718889136,66.6719845096375,0.000174477424298532,-377.088851416133,0.000367380842327626,0.0689888842726325,156.64711502692,0.0052970101795228,-383.667599101139,-6.57874768500619,0.00138958840804849,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CLSTN1",0.00132997255367438,0.432495372853378,993.474363961115,0.00306568661272311,-4279.90358399808,0.00358944561367295,0.431238866914222,904.347742040352,0.00825485717065095,-4284.96847999257,-5.06489599449014,0.00631456761847747,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CTNNBIP1",0.182307005265014,0.451014002782046,167.64237884239,0.287858768221166,-4450.09798986314,0.0485448246349871,0.462291778131948,216.551944826595,0.0950300436030721,-4455.05266246981,-4.95467260667192,0.00705038815186143,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LZIC",0.000483871199724229,0.446548299047551,255.705114248002,0.00108240800534909,-4337.87783902044,0.000149301538679046,0.445037022170921,89.371429671224,0.000335368655162095,-4343.705083996,-5.82724497555864,0.00294618261459814,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NMNAT1",0.000143456174905421,0.263365398537031,175.673231694534,0.000544407416829485,-3216.6483927617,4.50642738292873e-08,0.26328801567661,441.271641847268,1.71159579748804e-07,-3221.45517761567,-4.80678485397357,0.00817409841446108,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RBP7",0.0698754936734103,0.46619940501658,214.429565486464,0.130346512855135,-4461.14660228202,0.146433713304048,0.464732317820642,111.003549891807,0.239597271194171,-4468.69595523732,-7.54935295529958,0.000526450654041841,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"UBE4B",0.000202275562768166,0.394555046322725,124.699962951833,0.00051240484103507,-4075.21651514362,7.13820547426778e-05,0.39453122576795,93.4383160190372,0.000180896054226666,-4078.25179867735,-3.0352835337344,0.0480610340191116,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KIF1B",3.94855369522921e-12,0.502720840823437,679.805579946681,7.85436642875321e-12,-4590.15466468234,0.000188628713747151,0.484498150996598,35.377319847649,0.000389176519029212,-4595.900483478,-5.74581879566631,0.00319611651361987,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PGD",0.00104100788625145,0.283454950947525,165.58389134548,0.00365913066223794,-3373.18986790372,2.2426540209253e-05,0.282483627702055,141.94555968119,7.93842817613424e-05,-3378.62205251588,-5.4321846121552,0.00437353088991727,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CENPS",0.00233536965648457,0.12616377249328,58.2323468894708,0.0181742042585989,-1658.22979276096,0.000210821180693477,0.126135968761842,695.049461663172,0.0016685915074642,-1664.03421331126,-5.80442055029562,0.00301420082493565,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DFFA",0.00778056473641648,0.313620840399398,343.507454649476,0.0242082474192315,-3600.31609413937,0.000475153305676421,0.314599911102278,286.721599010825,0.00150806382145558,-3606.5089522987,-6.19285815933017,0.00204397638643908,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PEX14",0.00877581096316076,0.213763112793137,274.155233792895,0.0394349483453562,-2794.69106592396,0.0264681349513739,0.212058245143556,137.243639637799,0.110965231354453,-2797.17199990982,-2.48093398586025,0.0836650471180792,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CASZ1",0.00247310382310756,0.330554755714348,343.459831747605,0.00742611692169679,-3703.28186784257,0.000518589974802671,0.330772276169501,570.073120496448,0.00156536152305745,-3709.80417269144,-6.52230484886968,0.00147027642909064,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"C1orf127",5.10549476487888e-05,0.0431620410182236,186.668718096168,0.0011814693325632,622.153919113225,6.37770650487705e-05,0.0431118410679139,882.474388970559,0.001477154649005,616.266118639387,-5.88780047383784,0.00277306943265928,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TARDBP",0.00131637851088901,0.485912099381924,970.38685093783,0.00270176841177705,-4526.42199885311,3.28843321634149e-05,0.48687362322375,587.729446744862,6.75372615750852e-05,-4528.74858521122,-2.32658635811549,0.0976284474638702,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AL109811.2",3.02656772638596e-05,0.0666206492372474,94.7765959671195,0.00045409245023387,-303.357365474747,7.53424149139891e-07,0.0647020302743826,22.4292550577216,1.16443853892022e-05,-308.991972998373,-5.6346075236259,0.00357207891471726,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SRM",8.28833533383392e-10,0.570113280734006,999.34809269951,1.45380498961773e-09,-4854.62863594465,3.59408160305713e-05,0.569038390895036,475.863123783481,6.31566282782534e-05,-4859.89870471936,-5.27006877471558,0.00514325683484042,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"EXOSC10",1.34132910968271e-06,0.230871988127338,120.897283405672,5.8098053718056e-06,-2935.80254594604,1.78597705113059e-06,0.230179290533045,55.0531653313039,7.75900902979854e-06,-2940.43579086716,-4.63324492111906,0.00972315697944796,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MTOR",0.000231821407770882,0.300512982525308,109.83729125216,0.000770824315962134,-3497.22057371241,6.61279012373587e-05,0.300710291746597,133.7488744626,0.000219857332282846,-3500.73437130637,-3.51379759396241,0.0297835934049897,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"UBIAD1",2.5352994192086e-06,0.195342747515154,41.4435251741246,1.29785546017774e-05,-2580.40410684096,5.85517822651704e-12,0.195321295853816,208.929629921033,2.99771625042038e-11,-2584.10752826236,-3.70342142139953,0.0246390814112452,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FBXO2",9.48536002441859e-05,0.101667040553498,10.5780653083892,0.000932113155253194,-1195.87711261281,8.90275862716826e-12,0.101724060624472,178.366359916044,8.75187106347908e-11,-1198.65069475477,-2.77358214196352,0.0624379420971426,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FBXO44",0.00133390775198737,0.178210137900498,409.889134316214,0.00742941792995578,-2390.24101377268,7.52287207935347e-05,0.178099322555352,353.235312662124,0.000422219224096378,-2396.53196775671,-6.29095398402842,0.00185299137921642,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FBXO6",0.00233359464434165,0.2133611620725,105.691506198713,0.0108189678778568,-2770.42871436465,2.36368644610585e-05,0.213401894814048,4574.84125478387,0.000110749938281347,-2776.02658509018,-5.59787072553172,0.00370574587193978,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MAD2L2",2.5837529580836e-05,0.25740161895651,12.6480326349724,0.000100368196669931,-3214.59321338983,1.00844135292294e-14,0.265445625696052,6137.12678666763,3.79905055989741e-14,-3219.51341872737,-4.92020533753657,0.00729763221510932,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AGTRAP",0.00020287268149367,0.258251919346998,338.617918252323,0.000784944554138139,-3178.06646280749,2.61897770534694e-12,0.259039637224693,8681.0758871034,1.01103357516238e-11,-3181.67373551881,-3.60727271131555,0.027125725760946,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"C1orf167",4.875706782195e-07,0.0809004664732976,13.5424202391949,6.02676054913355e-06,-709.396966786449,0.00329893600567141,0.0808686874162334,11.354526469343,0.0391948337323834,-713.976518198027,-4.57955141157868,0.0102594975561032,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MTHFR",0.0200570522453884,0.355989139294508,401.019728827583,0.053336671655297,-3887.80378174454,0.336106337488897,0.355148095622122,360.342663427728,0.486226664726382,-3894.71922164103,-6.9154398964879,0.000992344833678697,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CLCN6",0.00036867135805235,0.216258019837076,89.8560013062535,0.00170187411356556,-2798.59631086415,0.00765800111941717,0.216337912631391,17.1022207367965,0.0341881286635281,-2802.37349237864,-3.77718151449108,0.0228871075855138,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NPPA",0.000308466147755838,0.0616927991055859,1198.7337501075,0.0049751589180547,-146.503881196518,0.000168351497612012,0.0616667620221256,598.988440526519,0.00272258734607603,-150.956805421116,-4.45292422459843,0.0116444661011864,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KIAA2013",0.000964698400854438,0.382074990760911,190.960931361572,0.00251853379206098,-4008.47609691246,9.14598945708916e-06,0.382003899676602,3936.89152201517,2.39415631503962e-05,-4011.51999262707,-3.04389571460251,0.0476489009310895,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PLOD1",0.0235845745275802,0.42719294413193,389.80445282891,0.0523197665174481,-4274.01640003632,0.0062763331589996,0.42890245846437,897.936002933133,0.0144224242536882,-4282.31994199019,-8.30354195387099,0.000247638149007437,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MFN2",0.036251941991855,0.718311463575175,709.389283193609,0.0480435994170866,-5393.93714510387,0.0371067069012345,0.718392508550882,664.560171391116,0.0491154803900473,-5401.72516268244,-7.78801757857127,0.000414674128561775,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MIIP",0.000276827793282411,0.19581365577888,131.45384317866,0.00141173497173072,-2587.69638131925,0.000235152061663629,0.195168056479496,378.927377672592,0.00120341965425863,-2594.03035832695,-6.33397700770274,0.00177496068126032,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TNFRSF8",0.000409735442636883,0.0429627734726832,397.872724338183,0.00944689281030169,622.185419846564,0.0397638224839534,0.0425269062241717,71.9293024228112,0.483211451741918,624.414635224221,2.22921537765706,9.29257205867129,"Moderate for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"TNFRSF1B",0.00343961095407908,0.218401164629031,367.606198259799,0.0155048635447565,-2825.86690199036,0.00426103664195159,0.21793434735995,247.344610206983,0.019176980930959,-2832.34539325692,-6.47849126656047,0.0015361265373532,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
